Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Relative Humidity daily mean [2 m above gnd];Mean Sea Level Pressure daily mean [MSL];Total Precipitation daily sum [sfc];Snowfall amount raw daily sum [sfc];Total Cloud Cover daily mean [sfc];High Cloud Cover daily mean [high cld lay];Medium Cloud Cover daily mean [mid cld lay];Low Cloud Cover daily mean [low cld lay];Sunshine Duration daily sum [sfc];Shortwave Radiation daily sum [sfc];Wind Speed daily mean [10 m above gnd];Wind Direction daily mean [10 m above gnd];Wind Speed daily mean [80 m above gnd];Wind Direction daily mean [80 m above gnd];Wind Speed daily mean [900 mb];Wind Direction daily mean [900 mb];Wind Gust daily mean [sfc];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Relative Humidity daily max [2 m above gnd];Relative Humidity daily min [2 m above gnd];Mean Sea Level Pressure daily max [MSL];Mean Sea Level Pressure daily min [MSL];Total Cloud Cover daily max [sfc];Total Cloud Cover daily min [sfc];High Cloud Cover daily max [high cld lay];High Cloud Cover daily min [high cld lay];Medium Cloud Cover daily max [mid cld lay];Medium Cloud Cover daily min [mid cld lay];Low Cloud Cover daily max [low cld lay];Low Cloud Cover daily min [low cld lay];Wind Speed daily max [10 m above gnd];Wind Speed daily min [10 m above gnd];Wind Speed daily max [80 m above gnd];Wind Speed daily min [80 m above gnd];Wind Speed daily max [900 mb];Wind Speed daily min [900 mb];Wind Gust daily max [sfc];Wind Gust daily min [sfc]
2001;09;27;00;00;16.76;65.04;1018.92;0.00;0.00;63.29;39.71;40.04;31.17;267.18;4253.31;3.84;205.39;5.73;215.59;15.05;268.25;8.14;22.32;11.50;83.00;50.00;1021.10;1016.40;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.93;1.02;9.26;0.92;31.17;6.34;15.84;1.80
2001;09;28;00;00;15.76;73.58;1017.18;0.00;0.00;20.60;16.04;0.00;15.79;554.07;4655.59;4.25;111.99;5.27;118.46;6.28;170.84;7.35;23.21;9.01;100.00;48.00;1020.00;1014.20;100.00;0.00;100.00;0.00;0.00;0.00;100.00;0.00;5.56;2.90;7.95;3.82;9.13;0.70;9.00;5.04
2001;09;29;00;00;14.74;85.08;1014.68;3.10;0.00;96.29;95.75;96.29;67.62;0.00;1370.60;3.45;193.99;4.78;194.88;8.44;227.05;6.82;18.29;11.13;94.00;70.00;1015.30;1013.40;100.00;31.00;100.00;48.00;100.00;31.00;100.00;0.00;5.20;1.96;6.55;1.86;14.23;1.35;16.92;1.44
2001;09;30;00;00;16.93;84.71;1015.80;6.10;0.00;68.00;60.00;59.38;56.83;329.76;2705.60;5.88;221.22;8.55;225.51;23.48;255.16;12.55;20.45;15.08;98.00;60.00;1016.90;1014.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;9.59;3.04;11.69;5.66;36.04;8.40;16.56;7.20
2001;10;01;00;00;18.66;69.42;1014.86;0.00;0.00;84.79;71.71;84.12;44.58;76.60;3039.35;9.35;188.00;14.60;196.14;40.86;245.18;26.13;26.95;11.19;94.00;40.00;1016.20;1013.50;100.00;7.00;100.00;3.00;100.00;7.00;100.00;0.00;21.48;4.01;27.34;8.12;48.97;32.21;42.12;13.32
2001;10;02;00;00;19.88;68.83;1014.07;0.00;0.00;14.49;8.08;0.29;13.25;696.24;4380.58;9.39;197.24;16.84;204.95;39.33;243.08;25.96;28.28;11.76;96.00;38.00;1015.80;1012.20;100.00;0.00;27.00;0.00;7.00;0.00;100.00;0.00;19.92;4.77;26.71;10.24;46.17;27.85;37.80;14.40
2001;10;03;00;00;18.68;74.54;1013.46;6.00;0.00;18.88;16.21;17.17;18.38;671.17;4177.66;9.17;204.40;15.41;206.45;35.03;246.03;24.36;26.92;10.90;97.00;43.00;1015.30;1010.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;21.99;3.23;29.43;6.43;46.20;23.58;42.12;6.84
2001;10;04;00;00;15.68;82.58;1017.62;13.30;0.00;53.87;35.04;41.12;46.29;475.38;2865.80;6.48;221.61;8.65;222.12;18.34;239.85;10.88;18.87;11.29;98.00;61.00;1019.90;1013.70;100.00;1.80;100.00;0.00;100.00;0.00;100.00;0.00;15.46;0.59;23.17;1.14;34.94;1.47;25.92;2.52
2001;10;05;00;00;14.72;73.58;1013.59;0.00;0.00;86.22;66.04;84.38;36.25;0.00;3105.21;4.02;122.41;5.74;129.11;10.39;168.47;10.59;21.31;8.69;100.00;48.00;1017.40;1010.30;100.00;6.60;100.00;0.00;100.00;1.00;100.00;0.00;4.84;2.52;7.75;3.78;17.55;5.07;20.16;6.12
2001;10;06;00;00;19.14;72.12;1012.32;1.00;0.00;71.34;49.96;50.04;61.54;297.83;2778.58;3.85;179.43;7.38;196.61;20.86;234.41;15.48;23.26;14.27;90.00;60.00;1014.00;1009.30;100.00;4.00;100.00;0.00;100.00;0.00;100.00;0.00;4.98;2.80;14.29;3.79;40.67;6.16;23.40;5.76
2001;10;07;00;00;17.53;85.12;1012.40;9.90;0.00;68.17;62.83;68.17;65.29;157.39;2566.76;5.02;177.15;8.37;181.20;19.10;210.37;11.85;20.49;14.56;98.00;68.00;1014.30;1009.70;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;7.95;2.34;15.90;3.61;49.79;4.64;27.00;3.24
2001;10;08;00;00;15.29;84.38;1011.58;0.30;0.00;81.54;0.88;52.88;76.92;79.15;2216.99;6.62;186.75;10.89;188.72;26.99;245.39;20.99;20.56;11.27;98.00;59.00;1014.60;1010.00;100.00;2.00;11.00;0.00;100.00;0.00;100.00;2.00;13.33;2.28;17.54;4.49;39.82;16.79;32.76;5.76
2001;10;09;00;00;16.31;80.54;1017.10;0.20;0.00;83.67;35.25;68.75;74.29;181.40;2190.29;2.90;198.67;5.34;191.84;9.18;235.57;8.02;19.98;13.21;98.00;55.00;1019.90;1015.20;100.00;30.00;100.00;0.00;100.00;4.00;100.00;0.00;4.21;1.41;9.31;1.09;24.77;1.74;15.84;1.80
2001;10;10;00;00;16.90;65.54;1025.43;0.00;0.00;32.94;6.17;26.38;30.92;617.99;3586.70;4.66;289.23;5.51;315.44;9.66;281.00;6.74;20.99;12.80;78.00;55.00;1029.90;1020.60;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;9.93;1.74;9.94;1.76;14.14;5.38;15.84;1.44
2001;10;11;00;00;15.12;77.83;1030.71;0.00;0.00;20.21;4.92;0.00;20.21;525.52;3916.89;2.22;132.73;3.04;138.56;5.24;236.79;4.29;21.07;9.80;100.00;55.00;1032.80;1028.60;100.00;0.00;32.00;0.00;0.00;0.00;100.00;0.00;4.31;0.18;6.77;0.45;8.57;0.96;6.48;0.36
2001;10;12;00;00;16.50;78.50;1027.48;0.00;0.00;31.96;0.00;0.00;31.96;530.61;3707.74;3.74;106.61;4.72;108.05;5.00;212.19;6.57;24.85;10.33;100.00;52.00;1029.40;1025.10;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;4.53;2.53;7.43;2.15;6.87;1.09;9.00;5.04
2001;10;13;00;00;18.26;70.12;1024.21;0.00;0.00;0.36;1.21;0.00;0.00;661.97;3822.55;4.04;102.40;4.68;108.58;6.79;129.43;6.66;26.62;10.42;99.00;40.00;1026.30;1021.70;3.60;0.00;12.00;0.00;0.00;0.00;0.00;0.00;4.96;2.85;6.90;2.49;15.27;1.04;8.64;5.76
2001;10;14;00;00;18.67;71.62;1019.78;0.00;0.00;54.92;45.92;53.54;11.83;71.47;2661.10;3.61;178.37;4.79;182.49;8.14;238.61;7.27;25.76;12.06;93.00;46.00;1021.60;1017.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.57;1.43;7.77;1.91;14.58;2.35;11.16;2.52
2001;10;15;00;00;18.44;69.25;1018.17;0.00;0.00;37.12;49.04;23.62;16.54;367.20;3161.28;4.27;174.10;6.26;180.77;9.82;190.15;9.81;25.52;11.87;94.00;43.00;1021.50;1016.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;6.04;2.64;13.92;3.31;23.98;4.15;16.92;4.32
2001;10;16;00;00;17.09;75.38;1024.75;0.00;0.00;28.70;30.88;21.50;11.12;575.95;3413.15;5.75;157.65;9.50;173.50;17.58;135.77;13.23;22.01;12.83;93.00;58.00;1026.40;1021.90;100.00;0.00;100.00;0.00;100.00;0.00;26.00;0.00;11.75;2.43;16.51;5.25;35.64;8.77;24.84;4.32
2001;10;17;00;00;16.41;81.08;1021.00;0.00;0.00;42.61;7.12;0.00;40.54;461.15;3330.38;3.28;105.36;4.72;108.07;9.97;148.59;6.79;23.35;11.76;100.00;54.00;1024.50;1017.50;100.00;0.00;48.00;0.00;0.00;0.00;100.00;0.00;4.98;1.87;11.37;1.59;37.29;1.94;19.44;2.52
2001;10;18;00;00;16.60;72.08;1017.04;0.00;0.00;50.72;37.58;27.83;37.17;412.28;3566.23;3.41;91.89;4.58;95.21;6.46;91.78;6.48;23.03;9.68;100.00;44.00;1019.30;1013.70;100.00;7.50;100.00;18.00;100.00;0.00;100.00;0.00;5.19;0.74;6.85;1.28;11.51;0.57;10.08;3.96
2001;10;19;00;00;17.61;66.79;1013.85;0.00;0.00;16.15;11.88;8.96;13.46;612.34;3538.64;4.76;103.25;5.36;106.78;11.66;102.95;9.39;23.54;11.22;92.00;41.00;1015.80;1012.10;100.00;0.00;39.00;0.00;100.00;0.00;100.00;0.00;7.14;1.81;7.54;3.17;24.91;1.20;18.00;2.88
2001;10;20;00;00;16.01;70.88;1008.50;0.00;0.00;45.04;50.21;43.17;13.29;266.49;3218.24;4.50;142.17;6.06;135.13;11.25;107.27;9.00;23.23;7.02;90.00;45.00;1012.10;1001.90;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;5.79;0.43;11.11;0.79;17.60;1.70;13.32;0.36
2001;10;21;00;00;15.48;77.25;1008.11;8.90;0.00;63.17;55.50;61.33;43.92;296.17;2750.10;16.27;250.91;24.62;242.39;42.22;250.68;29.82;18.82;9.19;96.00;53.00;1013.20;1001.60;100.00;2.00;100.00;0.00;100.00;0.00;100.00;0.00;24.23;4.01;32.87;5.79;66.23;12.15;43.20;7.20
2001;10;22;00;00;14.25;75.08;1015.92;0.10;0.00;50.61;9.12;12.04;40.92;422.13;2649.53;9.59;221.46;15.40;236.32;32.61;254.05;20.64;19.32;8.28;94.00;53.00;1017.10;1013.90;100.00;6.30;44.00;0.00;84.00;0.00;100.00;0.00;14.61;0.35;28.49;1.62;57.06;4.89;30.24;0.36
2001;10;23;00;00;13.31;79.38;1018.02;7.10;0.00;91.89;99.21;90.79;49.75;0.00;1533.47;3.70;180.61;5.07;181.92;9.31;230.90;9.03;18.73;9.23;96.00;53.00;1021.10;1016.10;100.00;26.40;100.00;88.00;100.00;0.00;100.00;0.00;6.26;0.51;7.78;0.29;27.57;3.14;23.04;3.24
2001;10;24;00;00;13.20;86.21;1024.94;1.50;0.00;100.00;13.83;41.12;96.46;0.00;1530.80;8.20;242.99;10.39;240.68;34.62;264.35;17.92;14.82;12.01;97.00;71.00;1026.50;1021.40;100.00;100.00;100.00;0.00;100.00;0.00;100.00;15.00;11.36;5.78;15.70;7.36;54.42;17.39;22.68;14.40
2001;10;25;00;00;12.70;86.83;1026.55;5.70;0.00;84.92;11.12;18.75;84.92;0.00;1425.78;7.66;237.74;9.06;237.06;33.26;267.00;15.78;14.63;11.16;95.00;73.00;1028.20;1024.70;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;12.00;1.96;14.74;2.46;62.00;5.77;25.92;4.68
2001;10;26;00;00;12.14;80.42;1022.71;0.00;0.00;45.92;10.92;4.54;40.58;369.16;2996.63;3.80;128.56;5.84;134.55;11.90;184.05;8.90;18.15;8.02;100.00;56.00;1027.00;1019.10;100.00;0.00;100.00;0.00;71.00;0.00;100.00;0.00;4.84;1.91;10.96;3.05;33.75;1.05;13.32;5.76
2001;10;27;00;00;13.46;71.21;1020.61;0.00;0.00;69.72;43.83;69.58;7.75;163.99;3065.16;7.08;182.91;11.47;198.24;27.40;252.04;15.67;20.57;5.58;93.00;47.00;1022.20;1018.90;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;16.37;1.89;19.63;1.71;37.13;10.27;25.92;4.32
2001;10;28;00;00;14.97;76.38;1023.77;0.00;0.00;65.87;41.17;65.33;0.42;111.06;2794.60;8.30;208.03;12.63;223.85;28.65;260.22;15.75;20.60;9.50;91.00;56.00;1026.50;1022.50;100.00;0.30;100.00;1.00;100.00;0.00;10.00;0.00;18.91;3.62;21.81;5.47;35.73;17.90;26.64;7.56
2001;10;29;00;00;14.73;77.88;1026.28;0.00;0.00;25.00;45.08;19.29;1.25;465.27;2885.38;8.48;227.05;14.78;244.59;36.08;267.93;17.32;22.03;7.82;91.00;55.00;1027.90;1024.20;100.00;0.90;100.00;3.00;100.00;0.00;10.00;0.00;19.00;3.01;25.37;6.43;51.96;26.25;27.36;10.08
2001;10;30;00;00;13.95;78.38;1026.30;0.00;0.00;12.47;7.29;7.62;4.79;568.06;2917.42;4.94;203.05;9.59;217.01;26.76;252.58;11.40;21.86;6.01;97.00;51.00;1029.00;1023.20;68.00;0.00;45.00;0.00;68.00;0.00;23.00;0.00;8.46;2.34;22.77;3.54;53.43;4.13;27.00;4.32
2001;10;31;00;00;12.99;78.46;1023.57;5.70;0.00;44.95;20.46;33.88;36.42;296.62;2524.93;14.90;236.61;23.40;246.59;46.10;268.68;28.29;21.68;5.28;95.00;50.00;1029.20;1020.90;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;31.69;4.30;41.26;10.04;65.56;11.92;47.16;12.24
2001;11;01;00;00;8.49;76.88;1034.85;0.00;0.00;55.46;0.46;0.62;55.46;240.70;2373.63;5.67;215.09;9.34;230.15;16.10;247.23;11.93;11.07;5.85;88.00;61.00;1037.80;1030.90;100.00;13.00;11.00;0.00;14.00;0.00;100.00;13.00;11.98;1.87;18.11;2.40;37.15;5.61;24.84;1.08
2001;11;02;00;00;8.05;78.00;1037.45;0.00;0.00;28.00;18.50;0.00;23.33;558.39;2892.50;8.67;54.43;11.50;54.26;35.59;73.07;24.00;13.53;2.25;97.00;58.00;1039.60;1035.50;100.00;4.20;39.00;0.00;0.00;0.00;100.00;0.00;13.92;5.28;17.87;6.80;66.06;17.27;26.28;19.44
2001;11;03;00;00;7.96;77.46;1032.39;0.00;0.00;17.67;20.00;0.00;13.54;466.93;2831.98;3.24;70.34;4.20;74.69;25.61;96.36;8.00;14.51;2.33;100.00;53.00;1036.10;1028.50;100.00;0.00;40.00;0.00;0.00;0.00;100.00;0.00;7.91;1.17;12.10;1.13;65.99;3.21;24.84;3.60
2001;11;04;00;00;10.23;73.54;1024.12;0.00;0.00;22.72;41.88;17.21;3.21;418.08;2786.59;5.38;207.32;7.84;223.39;17.98;265.54;10.71;17.29;3.33;94.00;49.00;1028.20;1020.70;68.00;0.30;100.00;1.00;68.00;0.00;29.00;0.00;12.92;2.48;15.23;2.97;25.29;5.96;22.68;4.32
2001;11;05;00;00;9.77;77.25;1022.55;0.00;0.00;87.83;64.71;50.92;40.75;136.41;2175.16;6.36;136.06;8.33;142.16;14.21;147.78;8.77;12.93;6.54;94.00;60.00;1023.40;1021.70;100.00;18.00;100.00;0.00;100.00;0.00;100.00;0.00;10.82;3.21;14.63;5.28;23.16;8.30;17.28;4.68
2001;11;06;00;00;8.35;84.83;1021.00;1.80;0.00;100.00;37.96;49.42;100.00;0.00;1305.63;15.58;230.15;14.87;228.35;31.87;240.55;22.33;10.16;6.85;96.00;63.00;1022.70;1018.80;100.00;100.00;100.00;0.00;100.00;0.00;100.00;100.00;30.10;2.99;42.11;3.20;80.72;2.38;45.72;3.24
2001;11;07;00;00;9.11;94.88;1015.16;15.20;0.00;100.00;69.71;90.04;100.00;0.00;556.25;17.60;240.85;21.66;241.16;70.82;260.26;34.09;10.62;7.50;99.00;87.00;1018.50;1010.50;100.00;100.00;100.00;0.00;100.00;21.00;100.00;100.00;23.02;12.65;31.92;14.66;80.09;59.42;41.40;29.16
2001;11;08;00;00;9.79;89.75;1001.63;25.60;0.00;88.92;85.38;88.17;88.79;0.00;504.63;28.29;255.44;40.28;258.76;70.94;262.67;47.10;11.43;4.72;94.00;81.00;1009.50;994.60;100.00;10.00;100.00;0.00;100.00;0.00;100.00;10.00;35.31;21.04;50.62;28.51;84.62;43.70;57.24;32.04
2001;11;09;00;00;3.55;82.88;1011.37;3.50;0.00;78.54;0.00;39.00;74.50;0.00;1175.69;11.20;205.86;14.73;223.71;24.52;232.05;19.86;5.29;-0.30;95.00;69.00;1022.60;1003.20;100.00;19.00;0.00;0.00;100.00;0.00;100.00;13.00;18.11;6.96;25.05;6.12;39.82;13.06;30.24;11.16
2001;11;10;00;00;1.49;76.88;1026.86;0.00;0.00;22.33;0.00;0.00;22.33;444.61;2572.99;15.71;55.86;21.61;64.79;37.67;72.80;28.06;5.93;-1.76;96.00;50.00;1028.90;1023.40;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;30.61;8.84;32.41;9.25;59.01;29.41;39.24;12.96
2001;11;11;00;00;1.08;82.25;1023.99;0.00;0.00;12.29;7.42;2.67;9.46;476.50;2540.06;9.26;47.10;9.35;56.75;19.67;69.42;16.55;7.63;-2.87;100.00;48.00;1028.80;1019.00;100.00;0.00;100.00;0.00;35.00;0.00;100.00;0.00;13.34;6.71;12.81;7.21;27.06;13.91;25.20;11.16
2001;11;12;00;00;4.12;69.96;1016.38;0.00;0.00;66.04;54.50;62.71;5.83;71.02;2042.55;5.80;108.27;7.38;119.10;11.80;104.46;11.47;9.40;-1.02;100.00;42.00;1019.30;1013.90;100.00;9.00;100.00;0.00;100.00;0.00;19.00;0.00;8.29;3.25;9.48;4.56;15.95;6.58;19.08;2.52
2001;11;13;00;00;5.96;79.62;1013.23;4.60;0.00;100.00;49.00;89.88;96.21;0.00;1002.14;6.45;219.41;8.31;216.47;14.68;226.66;11.47;8.37;3.36;94.00;52.00;1017.10;1011.50;100.00;100.00;100.00;0.00;100.00;22.00;100.00;26.00;15.06;2.57;21.91;2.48;30.97;5.97;28.08;2.52
2001;11;14;00;00;3.29;86.62;1022.66;1.60;0.00;95.25;64.29;75.08;95.25;0.00;1143.65;12.83;32.44;16.74;33.63;32.11;50.15;24.91;5.08;0.40;99.00;73.00;1028.00;1017.80;100.00;6.00;100.00;0.00;100.00;0.00;100.00;6.00;16.78;9.98;32.22;14.02;46.24;20.50;37.80;19.08
2001;11;15;00;00;1.33;77.50;1031.85;0.00;0.00;2.54;0.00;0.00;2.54;563.73;2419.91;15.10;61.08;21.28;70.59;52.85;80.87;29.40;6.82;-1.91;99.00;50.00;1035.30;1028.80;18.00;0.00;0.00;0.00;0.00;0.00;18.00;0.00;20.51;6.24;37.11;8.98;79.41;25.61;47.16;13.32
2001;11;16;00;00;2.58;74.83;1035.89;0.00;0.00;50.46;14.12;50.00;0.71;67.56;2168.04;5.39;57.96;6.12;67.08;40.64;87.35;11.04;9.42;-2.62;99.00;47.00;1037.40;1034.30;100.00;0.00;100.00;0.00;100.00;0.00;14.00;0.00;7.75;3.78;8.47;3.15;57.47;18.58;19.08;6.84
2001;11;17;00;00;4.19;81.29;1033.04;0.00;0.00;23.38;38.12;17.71;7.33;492.60;2332.69;4.48;77.76;3.38;78.04;12.89;134.81;6.96;8.85;0.56;99.00;67.00;1037.30;1028.50;77.00;0.00;100.00;0.00;77.00;0.00;28.00;0.00;5.60;3.15;5.88;1.42;20.78;3.51;9.00;4.32
2001;11;18;00;00;7.13;73.79;1023.64;0.00;0.00;59.75;11.83;58.71;15.25;173.86;2238.35;4.18;163.35;5.45;173.87;21.82;282.61;7.62;14.45;1.85;88.00;53.00;1028.30;1020.20;100.00;2.00;37.00;0.00;100.00;2.00;100.00;0.00;5.60;1.12;7.79;2.83;37.15;2.57;12.24;2.16
2001;11;19;00;00;4.28;84.92;1020.55;0.00;0.00;13.41;1.33;0.54;13.08;541.44;2213.43;5.29;35.92;7.36;28.62;11.36;52.95;10.54;9.89;0.33;100.00;64.00;1025.10;1018.80;100.00;0.00;21.00;0.00;7.00;0.00;100.00;0.00;8.71;2.87;13.08;4.37;25.66;4.93;18.72;6.12
2001;11;20;00;00;3.59;90.88;1028.82;0.00;0.00;89.29;0.00;0.00;89.29;0.00;807.23;6.31;44.36;4.84;45.17;18.87;71.65;16.21;5.52;1.93;99.00;84.00;1032.20;1024.80;100.00;13.00;0.00;0.00;0.00;0.00;100.00;13.00;7.88;3.89;7.98;3.02;25.31;7.35;21.96;7.92
2001;11;21;00;00;3.15;82.96;1032.67;0.00;0.00;56.83;6.00;3.62;53.04;271.35;1889.47;3.17;190.02;3.85;190.85;6.70;257.46;4.54;7.99;-0.12;100.00;61.00;1034.60;1030.70;100.00;1.00;24.00;0.00;34.00;0.00;100.00;0.00;5.56;0.92;6.00;1.44;15.51;0.77;7.20;1.80
2001;11;22;00;00;3.38;87.96;1026.41;7.60;0.00;64.79;33.12;41.88;59.92;3.83;1311.86;16.04;242.07;17.06;239.15;56.06;266.79;25.45;8.30;-0.78;100.00;56.00;1031.60;1019.50;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;31.41;5.91;42.99;5.85;86.21;16.75;46.08;6.84
2001;11;23;00;00;3.42;89.00;1023.88;6.50;0.00;88.42;8.88;8.62;88.42;0.00;1092.92;21.89;282.25;26.86;289.97;40.21;298.77;27.52;4.85;2.31;96.00;78.00;1027.30;1020.20;100.00;10.00;100.00;0.00;100.00;0.00;100.00;10.00;31.03;8.68;37.97;8.11;66.63;26.60;41.40;10.08
2001;11;24;00;00;2.91;92.29;1025.85;4.10;0.00;100.00;23.88;65.04;100.00;0.00;972.77;13.47;238.51;11.48;232.82;46.69;270.63;22.27;4.55;1.27;96.00;86.00;1027.90;1023.50;100.00;100.00;100.00;0.00;100.00;0.00;100.00;100.00;19.01;9.15;17.17;6.83;60.79;28.77;30.24;10.80
2001;11;25;00;00;5.35;94.83;1020.49;5.30;0.00;100.00;0.67;29.42;100.00;0.00;335.53;8.81;240.87;8.93;229.68;26.59;286.21;13.16;7.27;3.91;99.00;92.00;1024.00;1018.10;100.00;100.00;7.00;0.00;100.00;0.00;100.00;100.00;10.82;6.11;13.03;6.13;40.47;13.83;17.64;7.20
2001;11;26;00;00;7.51;92.25;1014.35;0.40;0.00;100.00;68.83;57.75;100.00;0.00;647.92;6.93;239.95;8.59;237.02;20.03;270.15;11.80;9.14;6.26;99.00;81.00;1018.00;1011.20;100.00;100.00;100.00;0.00;100.00;0.00;100.00;100.00;9.05;2.66;11.16;2.56;29.07;5.99;15.84;2.52
2001;11;27;00;00;7.18;91.96;1013.12;5.70;0.00;95.46;59.25;73.46;94.50;0.00;880.21;6.83;268.17;6.39;271.35;16.54;273.36;10.51;8.48;3.28;100.00;84.00;1019.50;1010.40;100.00;43.00;100.00;0.00;100.00;0.00;100.00;25.00;12.27;2.88;12.36;2.83;34.74;6.02;18.72;2.88
2001;11;28;00;00;4.08;92.88;1020.62;4.00;0.00;95.62;45.33;64.71;87.38;0.00;573.16;9.97;231.93;11.71;223.65;42.59;265.03;21.39;6.20;1.09;100.00;87.00;1025.30;1018.50;100.00;25.00;100.00;0.00;100.00;0.00;100.00;18.00;12.88;7.23;16.94;6.62;58.71;24.97;31.32;11.88
2001;11;29;00;00;5.67;87.92;1025.20;3.50;0.00;90.54;47.42;44.79;75.83;133.40;1596.66;10.29;227.04;11.94;220.01;24.36;257.18;16.50;7.87;3.68;96.00;68.00;1027.40;1020.50;100.00;10.00;100.00;0.00;100.00;0.00;100.00;2.00;15.99;7.55;20.36;9.24;42.32;12.83;31.32;10.80
2001;11;30;00;00;7.39;96.42;1017.72;14.30;0.00;100.00;69.62;79.42;100.00;0.00;266.11;10.16;219.86;12.46;210.73;50.71;261.36;21.19;8.97;5.70;100.00;91.00;1019.90;1016.70;100.00;100.00;100.00;0.00;100.00;3.00;100.00;100.00;14.68;7.15;15.57;10.95;62.64;38.22;33.84;15.12
2001;12;01;00;00;11.10;92.38;1019.32;0.30;0.00;100.00;18.21;36.88;99.75;0.00;1075.12;4.65;220.93;8.11;224.37;20.89;269.43;10.54;14.84;9.01;98.00;80.00;1022.30;1017.80;100.00;100.00;100.00;0.00;100.00;0.00;100.00;94.00;6.71;3.30;13.42;4.46;47.23;8.35;17.64;4.32
2001;12;02;00;00;10.21;91.75;1023.03;0.00;0.00;75.21;17.17;21.83;75.12;125.74;1187.26;2.65;147.07;3.24;159.14;8.82;150.63;5.13;12.27;7.87;100.00;78.00;1023.90;1021.60;100.00;0.00;100.00;0.00;63.00;0.00;100.00;0.00;4.01;0.43;6.61;1.00;14.36;4.13;7.92;0.36
2001;12;03;00;00;9.16;88.46;1023.60;0.00;0.00;90.62;46.58;46.54;87.17;32.97;940.73;3.34;186.37;5.29;188.86;15.41;240.91;9.35;12.34;6.81;98.00;77.00;1024.90;1022.30;100.00;20.00;100.00;0.00;100.00;0.00;100.00;17.00;4.84;1.96;6.85;3.86;21.54;4.86;13.32;5.40
2001;12;04;00;00;9.35;86.71;1022.36;2.20;0.00;100.00;85.50;80.25;96.50;0.00;635.46;13.86;229.38;20.06;232.64;52.42;257.43;28.05;12.01;7.71;99.00;65.00;1023.70;1020.70;100.00;100.00;100.00;5.00;100.00;0.00;100.00;16.00;27.45;3.24;37.75;7.32;81.06;25.62;53.64;9.00
2001;12;05;00;00;9.61;95.33;1024.92;4.40;0.00;100.00;85.38;92.25;100.00;0.00;780.53;13.68;242.66;17.23;240.87;39.95;266.72;23.99;11.52;8.28;100.00;82.00;1027.00;1021.80;100.00;100.00;100.00;0.00;100.00;43.00;100.00;100.00;28.92;7.83;38.95;6.34;67.54;25.90;34.20;10.44
2001;12;06;00;00;7.18;94.00;1028.02;2.00;0.00;100.00;1.46;4.38;100.00;0.00;388.04;28.04;266.18;32.28;266.57;56.80;258.90;36.18;9.22;5.79;100.00;88.00;1034.40;1022.10;100.00;100.00;31.00;0.00;75.00;0.00;100.00;100.00;50.80;5.23;60.81;7.07;92.37;11.96;61.92;11.52
2001;12;07;00;00;4.28;90.50;1034.32;0.00;0.00;66.83;0.08;0.00;66.83;188.55;991.46;13.99;53.42;15.97;52.24;33.52;73.43;25.26;6.17;0.70;100.00;73.00;1035.20;1032.90;100.00;2.00;2.00;0.00;0.00;0.00;100.00;2.00;23.58;6.64;27.60;9.10;65.72;14.86;41.04;14.40
2001;12;08;00;00;1.52;87.92;1036.23;0.00;0.00;54.04;0.00;0.00;54.04;173.58;1537.92;12.01;62.62;13.34;68.13;54.59;83.93;24.66;4.68;-0.45;97.00;64.00;1037.70;1035.30;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;15.47;8.21;19.49;6.84;73.04;26.10;37.08;11.52
2001;12;09;00;00;0.18;83.83;1036.43;0.00;0.00;23.12;6.04;18.54;11.75;438.27;1817.38;9.83;60.71;11.34;70.86;56.02;87.40;18.03;4.80;-1.81;99.00;55.00;1038.40;1034.80;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;16.28;5.83;17.15;6.01;67.11;44.85;32.40;6.48
2001;12;10;00;00;0.59;73.62;1038.22;0.00;0.00;12.17;0.00;10.83;1.38;405.03;1820.05;5.10;53.49;5.14;69.13;41.22;86.50;9.99;4.88;-2.39;89.00;48.00;1040.10;1036.70;71.00;0.00;0.00;0.00;71.00;0.00;22.00;0.00;7.75;2.74;8.82;1.12;65.97;24.09;20.52;3.96
